anchorCy|||1|||3|||153|||0
preCy|||1|||3|||278|||0
anchorCy|||2|||3|||284|||0
preCy|||2|||3|||334|||0
preCy|||3|||3|||376|||0
b|||10|||21|||85|||0
b|||11|||21|||123|||0
b|||12|||25|||100|||0
b|||13|||25|||127|||0
b|||14|||25|||152|||0
b|||17|||26|||126|||0
b|||18|||26|||140|||0
b|||20|||37|||30|||0
b|||21|||37|||34|||0
b|||22|||37|||39|||0
b|||23|||37|||78|||0
b|||24|||37|||127|||0
b|||27|||38|||100|||0
b|||29|||41|||117|||0
b|||30|||41|||166|||0
b|||31|||41|||194|||0
b|||32|||41|||228|||0
b|||39|||74|||108|||0
b|||40|||76|||137|||0
b|||41|||76|||141|||0
b|||42|||76|||145|||0
b|||43|||76|||150|||0
b|||44|||76|||216|||0
b|||45|||76|||241|||0
b|||55|||105|||72|||0
b|||56|||105|||83|||0
b|||57|||105|||93|||0
b|||58|||105|||108|||0
b|||64|||115|||97|||0
b|||65|||115|||156|||0
b|||72|||130|||125|||0
b|||73|||130|||152|||0
b|||74|||130|||177|||0
b|||81|||172|||137|||0
b|||82|||172|||148|||0
b|||83|||172|||152|||0
b|||84|||172|||157|||0
b|||85|||172|||223|||0
b|||86|||172|||248|||0
b|||87|||172|||282|||0
b|||88|||172|||286|||0
b|||89|||172|||291|||0
b|||90|||172|||357|||0
b|||91|||172|||382|||0
b|||92|||175|||88|||0
b|||93|||175|||94|||0
b|||94|||175|||98|||0
b|||95|||175|||103|||0
b|||96|||175|||123|||0
b|||97|||175|||138|||0
b|||98|||175|||217|||0
b|||99|||175|||221|||0
b|||100|||175|||226|||0
b|||101|||175|||246|||0
b|||102|||175|||261|||0
anchorCy|||3|||186|||142|||0
preCy|||4|||186|||267|||0
anchorCy|||4|||186|||273|||0
preCy|||5|||186|||323|||0
preCy|||6|||186|||365|||0
b|||104|||187|||109|||0
b|||107|||196|||40|||0
b|||109|||196|||48|||0
b|||110|||196|||53|||0
b|||111|||196|||105|||0
b|||112|||196|||134|||0
b|||113|||197|||125|||0
b|||114|||197|||152|||0
b|||115|||197|||177|||0
b|||124|||214|||78|||0
b|||125|||214|||82|||0
b|||126|||214|||91|||0
b|||127|||214|||102|||0
b|||128|||214|||112|||0
b|||129|||214|||127|||0
b|||130|||245|||44|||0
b|||131|||245|||82|||0
b|||132|||245|||109|||0
b|||133|||245|||132|||0
b|||134|||245|||157|||0
b|||139|||280|||131|||0
b|||140|||280|||159|||0
b|||143|||287|||43|||0
b|||144|||287|||76|||0
b|||145|||287|||103|||0
b|||146|||287|||126|||0
b|||147|||287|||151|||0
b|||151|||294|||39|||0
b|||154|||307|||37|||0
b|||155|||307|||42|||0
b|||162|||313|||137|||0
b|||163|||313|||151|||0
b|||166|||334|||119|||0
b|||167|||334|||146|||0
b|||168|||334|||171|||0
b|||169|||336|||27|||0
{|||4|||0|||62|||1
{|||36|||16|||25|||1
{|||47|||20|||13|||1
{|||53|||24|||19|||1
{|||60|||27|||25|||1
{|||69|||30|||26|||1
{|||89|||37|||20|||1
{|||92|||37|||74|||1
{|||96|||39|||22|||1
{|||105|||44|||22|||1
{|||107|||45|||18|||1
{|||128|||53|||39|||1
{|||129|||54|||25|||1
{|||134|||56|||34|||1
{|||136|||57|||41|||1
{|||152|||63|||14|||1
{|||155|||64|||45|||1
{|||168|||68|||27|||1
{|||185|||76|||38|||1
{|||189|||76|||194|||1
{|||196|||81|||34|||1
{|||199|||82|||19|||1
{|||205|||85|||42|||1
{|||218|||89|||15|||1
{|||229|||92|||32|||1
{|||231|||93|||31|||1
{|||252|||104|||28|||1
{|||271|||114|||23|||1
{|||274|||115|||24|||1
{|||295|||123|||11|||1
{|||296|||123|||33|||1
{|||299|||125|||25|||1
{|||335|||140|||49|||1
{|||336|||141|||45|||1
{|||340|||142|||22|||1
{|||346|||144|||19|||1
{|||351|||147|||36|||1
{|||384|||162|||43|||1
{|||390|||164|||19|||1
{|||398|||168|||16|||1
{|||407|||172|||38|||1
{|||412|||172|||201|||1
{|||421|||174|||25|||1
{|||422|||175|||24|||1
{|||483|||201|||45|||1
{|||506|||210|||26|||1
{|||515|||213|||30|||1
{|||527|||217|||33|||1
{|||531|||218|||28|||1
{|||553|||225|||15|||1
{|||554|||226|||33|||1
{|||561|||230|||33|||1
{|||577|||237|||36|||1
{|||624|||258|||14|||1
{|||635|||262|||24|||1
{|||639|||263|||18|||1
{|||645|||265|||43|||1
{|||648|||266|||33|||1
{|||656|||268|||25|||1
{|||668|||272|||39|||1
{|||669|||273|||22|||1
{|||679|||275|||53|||1
{|||680|||276|||43|||1
{|||685|||278|||17|||1
{|||690|||281|||26|||1
{|||700|||284|||19|||1
{|||718|||291|||26|||1
{|||724|||293|||14|||1
{|||730|||295|||15|||1
{|||745|||304|||16|||1
{|||752|||307|||23|||1
{|||754|||307|||58|||1
{|||773|||314|||18|||1
{|||785|||318|||54|||1
{|||790|||320|||47|||1
{|||805|||325|||30|||1
{|||819|||331|||19|||1
{|||825|||333|||47|||1
{|||876|||353|||34|||1
{|||884|||357|||22|||1
{|||887|||358|||19|||1
*|||68|||5|||14|||2
*|||86|||9|||16|||2
*|||99|||12|||12|||2
*|||122|||16|||13|||2
*|||132|||17|||17|||2
*|||133|||17|||27|||2
*|||151|||19|||9|||2
*|||152|||19|||14|||2
*|||153|||19|||19|||2
*|||157|||21|||17|||2
*|||158|||21|||21|||2
*|||179|||25|||34|||2
*|||195|||26|||23|||2
*|||289|||38|||10|||2
*|||297|||39|||11|||2
*|||298|||39|||16|||2
*|||308|||41|||30|||2
*|||335|||44|||19|||2
*|||358|||49|||14|||2
*|||363|||50|||20|||2
*|||367|||51|||12|||2
*|||370|||52|||14|||2
*|||402|||58|||12|||2
*|||412|||59|||13|||2
*|||469|||65|||15|||2
*|||473|||66|||18|||2
*|||514|||74|||11|||2
*|||526|||76|||16|||2
*|||542|||77|||13|||2
*|||555|||81|||17|||2
*|||566|||82|||13|||2
*|||595|||88|||14|||2
*|||597|||88|||29|||2
*|||704|||98|||20|||2
*|||708|||99|||14|||2
*|||728|||102|||17|||2
*|||738|||104|||19|||2
*|||808|||111|||14|||2
*|||815|||113|||12|||2
*|||836|||116|||11|||2
*|||887|||124|||11|||2
*|||907|||126|||24|||2
*|||922|||127|||13|||2
*|||933|||128|||12|||2
*|||936|||129|||12|||2
*|||941|||130|||35|||2
*|||959|||131|||17|||2
*|||980|||134|||13|||2
*|||988|||135|||13|||2
*|||995|||136|||10|||2
*|||1006|||139|||13|||2
*|||1014|||140|||16|||2
*|||1038|||142|||13|||2
*|||1041|||143|||9|||2
*|||1042|||143|||13|||2
*|||1055|||145|||18|||2
*|||1064|||147|||13|||2
*|||1088|||149|||8|||2
*|||1089|||149|||12|||2
*|||1105|||152|||12|||2
*|||1137|||161|||22|||2
*|||1139|||161|||30|||2
*|||1163|||165|||11|||2
*|||1191|||172|||16|||2
*|||1258|||179|||15|||2
*|||1308|||184|||11|||2
*|||1309|||184|||15|||2
*|||1312|||185|||17|||2
*|||1392|||190|||12|||2
*|||1406|||195|||13|||2
*|||1430|||197|||35|||2
*|||1460|||200|||8|||2
*|||1461|||200|||13|||2
*|||1475|||202|||12|||2
*|||1480|||204|||20|||2
*|||1496|||207|||16|||2
*|||1497|||207|||26|||2
*|||1568|||213|||9|||2
*|||1570|||213|||17|||2
*|||1648|||222|||19|||2
*|||1667|||224|||15|||2
*|||1720|||228|||13|||2
*|||1727|||230|||16|||2
*|||1752|||234|||21|||2
*|||1783|||237|||14|||2
*|||1792|||240|||13|||2
*|||1841|||246|||21|||2
*|||1885|||252|||17|||2
*|||1892|||255|||12|||2
*|||1913|||260|||25|||2
*|||1930|||261|||10|||2
*|||1935|||262|||13|||2
*|||2064|||272|||19|||2
*|||2138|||280|||8|||2
*|||2173|||284|||13|||2
*|||2214|||290|||16|||2
*|||2248|||296|||14|||2
*|||2268|||299|||11|||2
*|||2270|||300|||14|||2
*|||2271|||300|||18|||2
*|||2272|||300|||22|||2
*|||2291|||307|||16|||2
*|||2292|||307|||20|||2
*|||2314|||310|||12|||2
*|||2346|||313|||24|||2
*|||2380|||320|||15|||2
*|||2398|||323|||14|||2
*|||2453|||331|||13|||2
*|||2497|||334|||35|||2
*|||2581|||346|||15|||2
*|||2583|||346|||30|||2
*|||2634|||351|||16|||2
*|||2639|||352|||11|||2
*|||2648|||355|||18|||2
*|||2654|||356|||15|||2
*|||2667|||358|||13|||2
]|||27|||5|||49|||3
]|||70|||18|||44|||3
]|||71|||18|||54|||3
]|||72|||18|||69|||3
]|||73|||18|||81|||3
]|||82|||21|||91|||3
]|||104|||28|||56|||3
]|||106|||28|||68|||3
]|||213|||55|||48|||3
]|||214|||56|||49|||3
]|||215|||56|||56|||3
]|||244|||63|||44|||3
]|||245|||63|||54|||3
]|||253|||66|||66|||3
]|||254|||66|||75|||3
]|||282|||75|||55|||3
]|||283|||75|||60|||3
]|||295|||80|||38|||3
]|||296|||80|||43|||3
]|||297|||80|||48|||3
]|||365|||92|||43|||3
]|||366|||92|||48|||3
]|||367|||92|||53|||3
]|||368|||92|||58|||3
]|||372|||93|||62|||3
]|||415|||100|||53|||3
]|||416|||100|||58|||3
]|||468|||111|||49|||3
]|||507|||122|||47|||3
]|||588|||138|||85|||3
]|||612|||145|||70|||3
]|||618|||148|||60|||3
]|||619|||148|||69|||3
d_ch_flag|||1|||153|||16|||3
oe_flag|||2|||153|||41|||3
d_ch_flag|||2|||153|||96|||3
]|||647|||156|||57|||3
]|||708|||171|||51|||3
]|||740|||178|||54|||3
]|||742|||179|||65|||3
]|||764|||185|||54|||3
]|||782|||188|||40|||3
]|||783|||188|||59|||3
]|||794|||191|||67|||3
]|||843|||208|||39|||3
]|||844|||208|||52|||3
]|||845|||208|||65|||3
]|||846|||208|||74|||3
]|||1037|||247|||43|||3
]|||1038|||247|||54|||3
]|||1060|||251|||68|||3
]|||1107|||262|||69|||3
]|||1284|||296|||49|||3
]|||1303|||304|||48|||3
]|||1304|||304|||58|||3
]|||1311|||307|||71|||3
]|||1390|||321|||39|||3
]|||1391|||321|||52|||3
]|||1392|||321|||65|||3
]|||1393|||321|||74|||3
]|||1400|||325|||44|||3
]|||1401|||325|||49|||3
]|||1403|||326|||64|||3
]|||1422|||330|||38|||3
]|||1447|||334|||183|||3
]|||1476|||341|||35|||3
]|||1477|||341|||40|||3
]|||1478|||341|||45|||3
;|||8|||1|||29|||4
;|||37|||4|||57|||4
;|||41|||5|||50|||4
;|||51|||7|||48|||4
;|||66|||10|||58|||4
;|||70|||11|||55|||4
;|||72|||12|||51|||4
;|||76|||13|||60|||4
;|||129|||19|||73|||4
;|||134|||20|||59|||4
;|||151|||22|||41|||4
;|||154|||23|||63|||4
;|||201|||29|||70|||4
;|||271|||34|||74|||4
;|||275|||35|||44|||4
;|||278|||36|||52|||4
;|||303|||39|||62|||4
;|||330|||42|||57|||4
;|||333|||43|||54|||4
;|||339|||44|||75|||4
;|||350|||46|||52|||4
;|||353|||47|||35|||4
;|||364|||49|||72|||4
;|||370|||51|||51|||4
;|||393|||55|||49|||4
;|||428|||61|||62|||4
;|||438|||63|||57|||4
;|||483|||69|||48|||4
;|||492|||71|||63|||4
;|||500|||73|||56|||4
;|||535|||77|||55|||4
;|||537|||78|||59|||4
;|||540|||79|||40|||4
;|||544|||80|||49|||4
;|||556|||82|||49|||4
;|||559|||83|||35|||4
;|||562|||84|||61|||4
;|||582|||87|||45|||4
;|||639|||93|||65|||4
;|||659|||96|||39|||4
;|||689|||102|||66|||4
;|||718|||106|||46|||4
;|||745|||111|||57|||4
;|||746|||111|||60|||4
;|||749|||112|||32|||4
;|||753|||113|||49|||4
;|||818|||122|||48|||4
;|||821|||123|||58|||4
;|||824|||124|||44|||4
;|||853|||128|||48|||4
;|||889|||133|||49|||4
;|||917|||137|||37|||4
;|||976|||144|||71|||4
;|||978|||145|||74|||4
;|||984|||146|||70|||4
;|||1028|||151|||49|||4
;|||1035|||152|||75|||4
;|||1055|||155|||35|||4
;|||1056|||155|||38|||4
;|||1061|||156|||63|||4
;|||1070|||159|||58|||4
;|||1073|||160|||44|||4
;|||1102|||163|||44|||4
;|||1106|||164|||71|||4
;|||1138|||168|||60|||4
;|||1151|||170|||40|||4
;|||1195|||173|||64|||4
;|||1199|||174|||50|||4
;|||1237|||178|||57|||4
;|||1239|||179|||66|||4
;|||1292|||184|||49|||4
;|||1296|||185|||58|||4
;|||1345|||190|||49|||4
;|||1353|||192|||43|||4
;|||1356|||193|||41|||4
;|||1359|||194|||43|||4
;|||1361|||195|||38|||4
;|||1397|||199|||50|||4
;|||1403|||200|||86|||4
;|||1417|||202|||48|||4
;|||1439|||206|||44|||4
;|||1465|||209|||50|||4
;|||1478|||211|||60|||4
;|||1575|||221|||59|||4
;|||1606|||225|||64|||4
;|||1644|||227|||73|||4
;|||1647|||228|||57|||4
;|||1649|||229|||46|||4
;|||1650|||229|||48|||4
;|||1667|||231|||61|||4
;|||1678|||233|||40|||4
;|||1679|||233|||42|||4
;|||1716|||238|||43|||4
;|||1719|||239|||40|||4
;|||1730|||241|||56|||4
;|||1732|||242|||63|||4
;|||1737|||243|||60|||4
;|||1800|||250|||47|||4
;|||1804|||251|||71|||4
;|||1817|||253|||34|||4
;|||1820|||254|||35|||4
;|||1823|||255|||47|||4
;|||1825|||256|||75|||4
